index,content_type,avg_score,critique,scores
103,paid_ad_cta,5.0,钩子极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
104,paid_ad_pas,4.6,文案极具冲击力，能迅速激发好奇心或击中痛点，但略显冗长，不符合付费广告'短平快'的本质。,"{'score_suitability_brevity': 3, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案极具冲击力，能迅速激发好奇心或击中痛点，但略显冗长，不符合付费广告'短平快'的本质。""}"
105,paid_ad_bab,4.4,文案内容丰富，但略显冗长，不符合付费广告'短平快'的本质。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案内容丰富，但略显冗长，不符合付费广告'短平快'的本质。""}"
106,paid_ad_fab,4.8,极具冲击力的开头和明确的CTA，能迅速抓住注意力并引导点击。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的开头和明确的CTA，能迅速抓住注意力并引导点击。'}"
107,social_media_review,4.5,真实感强，互动性高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '真实感强，互动性高'}"
108,social_media_educational,4.75,专业科普与情感共鸣并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普与情感共鸣并存'}"
109,social_media_myth_busting,4.5,专业与情感平衡出色,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '专业与情感平衡出色'}"
110,social_media_storytelling,4.5,情感真挚，专业与感性平衡,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，专业与感性平衡'}"
111,ecommerce_long_form,5.0,专业性强，信息清晰，信任感十足,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感十足'}"
112,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，行动号召明确且有说服力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，行动号召明确且有说服力。'}"
113,paid_ad_pas,4.2,文案在点击吸引力和行动号召有效性方面表现良好，但在简洁性上略显冗长，可能不适合快速滑动的信息流广告场景。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案在点击吸引力和行动号召有效性方面表现良好，但在简洁性上略显冗长，可能不适合快速滑动的信息流广告场景。'}"
114,paid_ad_bab,4.2,文案情感丰富且符合品牌理念，但部分段落略显冗长，可能影响信息流的快速阅读体验。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案情感丰富且符合品牌理念，但部分段落略显冗长，可能影响信息流的快速阅读体验。'}"
115,paid_ad_fab,4.4,文案内容丰富且准确，但略显冗长，可能在快速滑动中被忽略。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富且准确，但略显冗长，可能在快速滑动中被忽略。'}"
116,social_media_review,4.75,真实感人设，高互动潜力,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '真实感人设，高互动潜力'}"
117,social_media_educational,4.75,专业科普与情感共鸣并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普与情感共鸣并存'}"
118,social_media_myth_busting,4.75,专业与情感完美融合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与情感完美融合'}"
119,social_media_storytelling,5.0,真实感人设，专业与情感完美融合,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感人设，专业与情感完美融合'}"
120,ecommerce_long_form,5.0,专业性强，信息清晰，信任感十足,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感十足'}"
121,paid_ad_cta,5.0,极具冲击力的钩子，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的钩子，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
122,paid_ad_pas,4.2,文案在点击吸引力和行动号召有效性方面表现良好，但略显冗长，不符合信息流广告的'短平快'要求。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案在点击吸引力和行动号召有效性方面表现良好，但略显冗长，不符合信息流广告的'短平快'要求。""}"
123,paid_ad_bab,4.2,文案情感共鸣强烈，能有效吸引目标受众，但部分段落略显冗长，可能影响信息流的快速阅读体验。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案情感共鸣强烈，能有效吸引目标受众，但部分段落略显冗长，可能影响信息流的快速阅读体验。'}"
124,paid_ad_fab,4.2,文案内容丰富且准确，但略显冗长，可能不适合快速滑动的信息流广告场景。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富且准确，但略显冗长，可能不适合快速滑动的信息流广告场景。'}"
125,social_media_review,4.5,真实感强，互动潜力高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '真实感强，互动潜力高'}"
126,social_media_educational,4.5,科普性强，互动潜力高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '科普性强，互动潜力高'}"
127,social_media_myth_busting,4.5,引人入胜，专业与感性并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '引人入胜，专业与感性并存'}"
128,social_media_storytelling,4.25,真实感强，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}"
129,ecommerce_long_form,4.333333333333333,专业清晰，信任感强,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 5, 'score_trust_building': 4, 'critique': '专业清晰，信任感强'}"
130,paid_ad_cta,4.8,钩子极具吸引力，能迅速激发好奇心并击中痛点,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子极具吸引力，能迅速激发好奇心并击中痛点'}"
131,paid_ad_pas,4.8,极具冲击力的痛点放大和解决方式，完美击中目标受众的敏感肌痛点。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的痛点放大和解决方式，完美击中目标受众的敏感肌痛点。'}"
132,paid_ad_bab,4.2,文案开头部分略显冗长，未能立即抓住注意力，但后续内容吸引力强，CTA明确且与品牌理念紧密结合。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案开头部分略显冗长，未能立即抓住注意力，但后续内容吸引力强，CTA明确且与品牌理念紧密结合。'}"
133,paid_ad_fab,4.2,文案在点击吸引力和行动号召有效性方面表现良好，但简洁性略有不足，部分内容可以更精炼。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案在点击吸引力和行动号召有效性方面表现良好，但简洁性略有不足，部分内容可以更精炼。'}"
134,social_media_review,4.5,情感真挚，互动性强,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，互动性强'}"
135,social_media_educational,4.5,科普与情感结合出色,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '科普与情感结合出色'}"
136,social_media_myth_busting,4.5,专业与真实感兼具，互动性强,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '专业与真实感兼具，互动性强'}"
137,social_media_storytelling,4.5,情感真挚，专业与感性平衡,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，专业与感性平衡'}"
138,ecommerce_long_form,5.0,专业性强，信息清晰，信任感十足,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感十足'}"
139,paid_ad_cta,5.0,钩子部分精准击中敏感肌痛点，利益点清晰有力，CTA紧迫感强且附带赠品激励，整体高度符合信息流广告的短平快特性。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子部分精准击中敏感肌痛点，利益点清晰有力，CTA紧迫感强且附带赠品激励，整体高度符合信息流广告的短平快特性。'}"
140,paid_ad_pas,4.8,极具冲击力的痛点放大和解决方式，能迅速抓住目标受众的注意力。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的痛点放大和解决方式，能迅速抓住目标受众的注意力。'}"
141,paid_ad_bab,4.0,文案情感丰富且具象化，能有效触动目标受众的情感需求，但部分段落稍显冗长，可能影响信息流的快速阅读体验。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案情感丰富且具象化，能有效触动目标受众的情感需求，但部分段落稍显冗长，可能影响信息流的快速阅读体验。'}"
142,paid_ad_fab,4.2,文案内容丰富，但略显冗长，不符合付费广告'短平快'的本质。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案内容丰富，但略显冗长，不符合付费广告'短平快'的本质。""}"
143,social_media_review,4.5,情感真挚，专业与感性平衡,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，专业与感性平衡'}"
144,social_media_educational,4.75,科普与故事完美结合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '科普与故事完美结合'}"
145,social_media_myth_busting,4.5,专业且引人入胜的护肤科普,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '专业且引人入胜的护肤科普'}"
146,social_media_storytelling,4.0,故事真实，品牌契合度稍弱,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 5, 'critique': '故事真实，品牌契合度稍弱'}"
147,ecommerce_long_form,4.333333333333333,专业且清晰，信任感强,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 5, 'score_trust_building': 4, 'critique': '专业且清晰，信任感强'}"
148,paid_ad_cta,5.0,钩子极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
149,paid_ad_pas,4.2,文案在点击吸引力和行动号召有效性方面表现良好，但略显冗长，部分内容可以进一步精简以提高简洁性。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案在点击吸引力和行动号召有效性方面表现良好，但略显冗长，部分内容可以进一步精简以提高简洁性。'}"
150,paid_ad_bab,4.4,文案开头极具吸引力，能迅速激发好奇心或击中痛点，但整体略显冗长，不符合付费广告'短平快'的本质。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案开头极具吸引力，能迅速激发好奇心或击中痛点，但整体略显冗长，不符合付费广告'短平快'的本质。""}"
151,paid_ad_fab,4.4,文案结构清晰，CTA明确有力，但整体略显冗长，部分信息可进一步精简以提升信息流广告的阅读效率。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，CTA明确有力，但整体略显冗长，部分信息可进一步精简以提升信息流广告的阅读效率。'}"
152,social_media_review,4.5,真实反馈与科学成分完美结合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '真实反馈与科学成分完美结合'}"
153,social_media_educational,4.5,科普与情感完美结合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '科普与情感完美结合'}"
154,social_media_myth_busting,4.75,真实感强，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}"
155,social_media_storytelling,5.0,完美融合故事与专业,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '完美融合故事与专业'}"
156,ecommerce_long_form,5.0,专业清晰，信任感强,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业清晰，信任感强'}"
157,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
158,paid_ad_pas,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循了痛点-放大-解决的风格要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循了痛点-放大-解决的风格要求。'}"
159,paid_ad_bab,4.4,文案内容丰富且情感共鸣强，但部分段落略显冗长，可能影响信息流的快速阅读体验。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富且情感共鸣强，但部分段落略显冗长，可能影响信息流的快速阅读体验。'}"
160,paid_ad_fab,4.4,文案内容丰富且吸引力强，但略显冗长，不符合信息流广告'短平快'的要求。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案内容丰富且吸引力强，但略显冗长，不符合信息流广告'短平快'的要求。""}"
161,social_media_review,4.5,情感真挚，信息丰富,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '情感真挚，信息丰富'}"
162,social_media_educational,4.75,情感真挚，科普到位,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，科普到位'}"
163,social_media_myth_busting,4.75,专业与温情并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与温情并存'}"
164,social_media_storytelling,4.0,情感真挚但专业感稍弱,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 5, 'critique': '情感真挚但专业感稍弱'}"
165,ecommerce_long_form,4.333333333333333,专业且清晰，信任感强,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 5, 'score_trust_building': 4, 'critique': '专业且清晰，信任感强'}"
166,paid_ad_cta,4.8,钩子部分极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '钩子部分极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。'}"
167,paid_ad_pas,4.8,极具冲击力的痛点描述和情感共鸣，能迅速抓住注意力并激发点击欲望。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的痛点描述和情感共鸣，能迅速抓住注意力并激发点击欲望。'}"
168,paid_ad_bab,4.0,文案情感共鸣强，但略显冗长，不符合信息流广告的短平快要求。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案情感共鸣强，但略显冗长，不符合信息流广告的短平快要求。'}"
169,paid_ad_fab,4.2,文案内容丰富且信息准确，但略显冗长，可能影响信息流广告的快速阅读效果。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案内容丰富且信息准确，但略显冗长，可能影响信息流广告的快速阅读效果。'}"
