index,content_type,avg_score,critique,scores
104,paid_ad_pas,4.6,极具冲击力的开头能迅速激发好奇心，但CTA部分可以更明确和有说服力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的开头能迅速激发好奇心，但CTA部分可以更明确和有说服力。'}"
105,paid_ad_bab,4.4,文案结构清晰，具象场景建立情绪共鸣，但CTA部分可以更强烈和具体。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，具象场景建立情绪共鸣，但CTA部分可以更强烈和具体。'}"
106,paid_ad_fab,4.0,文案结构清晰，但缺乏强烈的点击吸引力,"{'score_suitability_brevity': 4, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，但缺乏强烈的点击吸引力'}"
107,social_media_review,4.75,真实反馈，专业与情感并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实反馈，专业与情感并存'}"
108,social_media_educational,4.75,科普专业，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '科普专业，品牌契合度高'}"
109,social_media_myth_busting,4.0,专业性强但故事性稍弱,"{'score_authenticity_immersion': 3, 'score_value_engagement': 4, 'score_brand_fit': 4, 'score_instruction_following': 5, 'critique': '专业性强但故事性稍弱'}"
110,social_media_storytelling,4.5,情感真挚，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，品牌契合度高'}"
111,ecommerce_long_form,5.0,专业严谨，信息清晰，信任感强,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业严谨，信息清晰，信任感强'}"
112,paid_ad_cta,5.0,极具冲击力的开头和明确的行动号召，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的开头和明确的行动号召，完美符合信息流广告的短平快要求。'}"
113,paid_ad_pas,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
114,paid_ad_bab,4.4,文案结构清晰，符合品牌调性，但CTA部分可以更加强烈和具体。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，符合品牌调性，但CTA部分可以更加强烈和具体。'}"
115,paid_ad_fab,4.4,文案简洁有力，核心信息突出，但CTA可以更具吸引力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，核心信息突出，但CTA可以更具吸引力。'}"
116,social_media_review,4.5,真实使用反馈，专业与情感平衡,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实使用反馈，专业与情感平衡'}"
117,social_media_educational,4.75,专业科普，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}"
118,social_media_myth_busting,4.75,专业科普，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}"
119,social_media_storytelling,4.5,专业与真实感兼具,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与真实感兼具'}"
120,ecommerce_long_form,5.0,专业性强，信息清晰，信任感高,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感高'}"
121,paid_ad_cta,4.8,文案简洁有力，核心信息突出，行动号召明确且吸引人。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，核心信息突出，行动号召明确且吸引人。'}"
122,paid_ad_pas,4.8,极具冲击力的痛点描述，能迅速激发好奇心或击中痛点,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '极具冲击力的痛点描述，能迅速激发好奇心或击中痛点'}"
123,paid_ad_bab,4.4,文案开头极具吸引力，能迅速抓住注意力，但整体略显冗长，部分细节可进一步精简。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案开头极具吸引力，能迅速抓住注意力，但整体略显冗长，部分细节可进一步精简。'}"
124,paid_ad_fab,4.4,文案简洁有力，科学配方和效果数据极具吸引力，但CTA部分可以更明确和有力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，科学配方和效果数据极具吸引力，但CTA部分可以更明确和有力。'}"
125,social_media_review,4.75,真实感强，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}"
126,social_media_educational,4.75,科普深入，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '科普深入，品牌契合度高'}"
127,social_media_myth_busting,4.5,专业与真实感兼具,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与真实感兼具'}"
128,social_media_storytelling,4.5,专业与真实感兼具,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与真实感兼具'}"
129,ecommerce_long_form,5.0,专业清晰，信任感强,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业清晰，信任感强'}"
130,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确有力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确有力。'}"
131,paid_ad_pas,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循了痛点-放大-解决的风格要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循了痛点-放大-解决的风格要求。'}"
132,paid_ad_bab,4.4,文案简洁且吸引力强，但行动号召（CTA）部分可以更明确和有力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁且吸引力强，但行动号召（CTA）部分可以更明确和有力。'}"
133,paid_ad_fab,4.6,文案极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。'}"
134,social_media_review,4.0,真实感强，品牌契合度稍弱,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度稍弱'}"
135,social_media_educational,4.75,专业科普与情感共鸣并存,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普与情感共鸣并存'}"
136,social_media_myth_busting,4.75,专业与真实完美结合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与真实完美结合'}"
137,social_media_storytelling,5.0,完美融合品牌理念与个人故事,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '完美融合品牌理念与个人故事'}"
138,ecommerce_long_form,5.0,专业清晰，信任感强,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业清晰，信任感强'}"
139,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中敏感肌痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中敏感肌痛点，完美符合信息流广告的短平快要求。'}"
140,paid_ad_pas,4.8,文案简洁有力，痛点放大与解决结构清晰，但点击吸引力可进一步提升。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，痛点放大与解决结构清晰，但点击吸引力可进一步提升。'}"
141,paid_ad_bab,4.8,文案极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心或击中痛点，让我不点就难受。'}"
142,paid_ad_fab,4.8,文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确且有说服力。,"{'score_suitability_brevity': 4, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确且有说服力。'}"
143,social_media_review,4.5,真实感强，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感强，品牌契合度高'}"
144,social_media_educational,4.75,专业科普，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}"
145,social_media_myth_busting,4.75,专业与真实完美结合,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业与真实完美结合'}"
146,social_media_storytelling,5.0,完美融合故事与品牌理念,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '完美融合故事与品牌理念'}"
147,ecommerce_long_form,4.333333333333333,专业且清晰，信任感强,"{'score_professionalism_persuasion': 4, 'score_clarity_value': 5, 'score_trust_building': 4, 'critique': '专业且清晰，信任感强'}"
148,paid_ad_cta,4.2,文案简洁且信息准确，但缺乏足够的点击吸引力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 3, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁且信息准确，但缺乏足够的点击吸引力。'}"
149,paid_ad_pas,4.8,文案极具冲击力，能迅速激发好奇心并击中痛点，完美适配信息流的阅读场景。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美适配信息流的阅读场景。'}"
150,paid_ad_bab,4.2,痛点描述具象化，能迅速抓住目标受众的注意力，但行动号召（CTA）部分较弱，缺乏明确的点击引导。,"{'score_suitability_brevity': 4, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '痛点描述具象化，能迅速抓住目标受众的注意力，但行动号召（CTA）部分较弱，缺乏明确的点击引导。'}"
151,paid_ad_fab,4.4,文案简洁有力，特点-优势-好处结构清晰，但CTA部分可以更具吸引力,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，特点-优势-好处结构清晰，但CTA部分可以更具吸引力'}"
152,social_media_review,3.5,故事真实但重复，品牌契合度一般,"{'score_authenticity_immersion': 4, 'score_value_engagement': 4, 'score_brand_fit': 3, 'score_instruction_following': 3, 'critique': '故事真实但重复，品牌契合度一般'}"
153,social_media_educational,4.75,专业科普，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}"
154,social_media_myth_busting,4.75,专业科普，破除误区,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，破除误区'}"
155,social_media_storytelling,5.0,完美融合故事与品牌理念,"{'score_authenticity_immersion': 5, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '完美融合故事与品牌理念'}"
156,ecommerce_long_form,5.0,专业性强，信息清晰，信任感高,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业性强，信息清晰，信任感高'}"
157,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美符合信息流广告的短平快要求。'}"
158,paid_ad_pas,5.0,文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循指令且信息高度压缩。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中痛点，完美遵循指令且信息高度压缩。'}"
159,paid_ad_bab,4.4,文案结构清晰，但CTA部分可以更具说服力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案结构清晰，但CTA部分可以更具说服力。'}"
160,paid_ad_fab,4.8,文案简洁有力，核心成分和功效一目了然，CTA明确且有吸引力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，核心成分和功效一目了然，CTA明确且有吸引力。'}"
161,social_media_review,4.75,真实感人，品牌契合度高,"{'score_authenticity_immersion': 5, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '真实感人，品牌契合度高'}"
162,social_media_educational,4.75,专业科普，品牌契合度高,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业科普，品牌契合度高'}"
163,social_media_myth_busting,4.75,专业且引人入胜的护肤科普,"{'score_authenticity_immersion': 4, 'score_value_engagement': 5, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '专业且引人入胜的护肤科普'}"
164,social_media_storytelling,4.75,情感真挚，品牌契合度高,"{'score_authenticity_immersion': 5, 'score_value_engagement': 4, 'score_brand_fit': 5, 'score_instruction_following': 5, 'critique': '情感真挚，品牌契合度高'}"
165,ecommerce_long_form,5.0,专业严谨，信息透明,"{'score_professionalism_persuasion': 5, 'score_clarity_value': 5, 'score_trust_building': 5, 'critique': '专业严谨，信息透明'}"
166,paid_ad_cta,5.0,文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确有力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 5, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案极具冲击力，能迅速激发好奇心并击中敏感肌用户的痛点，行动号召明确有力。'}"
167,paid_ad_pas,4.2,文案开头成功放大痛点，具有较高的点击吸引力，但整体略显冗长，不符合信息流广告'短平快'的要求。,"{'score_suitability_brevity': 3, 'score_click_appeal': 4, 'score_cta_effectiveness': 4, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': ""文案开头成功放大痛点，具有较高的点击吸引力，但整体略显冗长，不符合信息流广告'短平快'的要求。""}"
168,paid_ad_bab,4.4,情感共鸣强烈，直击目标人群痛点，但行动号召（CTA）略显模板化，缺乏更强的点击驱动力。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 3, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '情感共鸣强烈，直击目标人群痛点，但行动号召（CTA）略显模板化，缺乏更强的点击驱动力。'}"
169,paid_ad_fab,4.8,文案简洁有力，特点-优势-好处结构清晰，CTA明确且吸引人。,"{'score_suitability_brevity': 5, 'score_click_appeal': 4, 'score_cta_effectiveness': 5, 'score_factual_accuracy': 5, 'score_instruction_following': 5, 'critique': '文案简洁有力，特点-优势-好处结构清晰，CTA明确且吸引人。'}"
